Date,Week,Section,Secs,Group,Student_Initials,Plant_Species,PlantID,Treatment ,Replicate,Survival,Max_Leaf_Length,Stem_Number,Max_Height,Plant_Stress,Humidity,Light,Air_Temp,Soil_Moisture
10.02.2019,6,3,3_4,3,"K,T",Sorghastrum nutans,Control-3-3A,Control,3A,A,430,9,430,1,78,1352,30,9.1
10.02.2019,6,3,3_4,3,"K,T",Sorghastrum nutans,Control-3-3B,Control,3B,A,500,6,500,1,78,1352,30,9.1
10.02.2019,6,3,3_4,3,"K,T",Sorghastrum nutans,Control-3-4A,Control,4A,A,490,10,490,1,78,1352,30,9.1
10.02.2019,6,3,3_4,3,"K,T",Sorghastrum nutans,Control-3-4B,Control,4B,A,380,15,380,1,78,1352,30,9.1
10.02.2019,6,3,3_4,3,"K,T",Sorghastrum nutans,Heatwave-3-3A,Heatwave,3A,A,418,6,418,1,78,1414,30,7.4
10.02.2019,6,3,3_4,3,"K,T",Sorghastrum nutans,Heatwave-3-3B,Heatwave,3B,A,505,12,505,1,78,1414,30,7.4
10.02.2019,6,3,3_4,3,"K,T",Sorghastrum nutans,Heatwave-3-4A,Heatwave,4A,A,500,6,500,1,78,1414,30,7.4
10.02.2019,6,3,3_4,3,"K,T",Sorghastrum nutans,Heatwave-3-4B,Heatwave,4B,A,470,8,470,1,78,1414,30,7.4
10.02.2019,6,4,3_4,4,"ZU,WH",Sorghastrum nutans,Control-4-3A,Control,3A,A,610,6,390,1,77,8600,28,16.2
10.02.2019,6,4,3_4,4,"ZU,WH",Sorghastrum nutans,Control-4-3B,Control,3B,A,485,10,370,1,77,8600,28,16.2
10.02.2019,6,4,3_4,4,"ZU,WH",Sorghastrum nutans,Control-4-4A,Control,4A,A,390,19,360,1,77,8600,28,16.2
10.02.2019,6,4,3_4,4,"ZU,WH",Sorghastrum nutans,Control-4-4B,Control,4B,A,495,14,470,1,77,8600,28,16.2
10.02.2019,6,4,3_4,4,"ZU,WH",Sorghastrum nutans,Heatwave-4-3A,Heatwave,3A,A,585,13,370,1,77,8600,29,18.4
10.02.2019,6,4,3_4,4,"ZU,WH",Sorghastrum nutans,Heatwave-4-3B,Heatwave,3B,A,440,9,295,1,77,8600,29,18.4
10.02.2019,6,4,3_4,4,"ZU,WH",Sorghastrum nutans,Heatwave-4-4A,Heatwave,4A,A,600,18,380,1,77,8600,29,18.4
10.02.2019,6,4,3_4,4,"ZU,WH",Sorghastrum nutans,Heatwave-4-4B,Heatwave,4B,A,610,15,390,1,77,8600,29,18.4
10.02.2019,6,4,3_4,4,"DW,JK",Sorghastrum nutans,Control-4-3A,Control,3A,A,575,6,320,1,77,5900,31,16.3
10.02.2019,6,4,3_4,4,"DW,JK",Sorghastrum nutans,Control-4-3B,Control,3B,A,431,9,300,1,77,5900,31,16.3
10.02.2019,6,4,3_4,4,"DW,JK",Sorghastrum nutans,Control-4-4A,Control,4A,A,405,12,375,1,77,5900,31,16.3
10.02.2019,6,4,3_4,4,"DW,JK",Sorghastrum nutans,Control-4-4B,Control,4B,A,453,10,335,1,77,5900,31,16.3
10.02.2019,6,4,3_4,4,"DW,JK",Sorghastrum nutans,Heatwave-4-3A,Heatwave,3A,A,553,10,325,1,77,4760,29,17.8
10.02.2019,6,4,3_4,4,"DW,JK",Sorghastrum nutans,Heatwave-4-3B,Heatwave,3B,A,420,7,336,1,77,4760,29,17.8
10.02.2019,6,4,3_4,4,"DW,JK",Sorghastrum nutans,Heatwave-4-4A,Heatwave,4A,A,570,12,343,1,77,4760,29,17.8
10.02.2019,6,4,3_4,4,"DW,JK",Sorghastrum nutans,Heatwave-4-4B,Heatwave,4B,A,580,11,345,1,77,4760,29,17.8
10.02.2019,6,5,5_6,1,"DL,JQ",Sorghastrum nutans,Control-1-5A,Control,5A,A,420,9,273,1,71,9650,29,3.8
10.02.2019,6,5,5_6,1,"DL,JQ",Sorghastrum nutans,Control-1-5B,Control,5B,A,500,8,240,1,71,9650,29,3.8
10.02.2019,6,5,5_6,1,"DL,JQ",Sorghastrum nutans,Control-1-6A,Control,6A,A,475,7,305,1,71,9650,29,3.8
10.02.2019,6,5,5_6,1,"DL,JQ",Sorghastrum nutans,Control-1-6B,Control,6B,A,440,10,320,1,71,9650,29,3.8
10.02.2019,6,5,5_6,1,"DL,JQ",Sorghastrum nutans,Heatwave-1-5A,Heatwave,5A,A,410,5,360,1,71,9650,29,2.3
10.02.2019,6,5,5_6,1,"DL,JQ",Sorghastrum nutans,Heatwave-1-5B,Heatwave,5B,A,360,7,255,1,71,9650,29,2.3
10.02.2019,6,5,5_6,1,"DL,JQ",Sorghastrum nutans,Heatwave-1-6A,Heatwave,6A,A,390,9,330,1,71,9650,29,2.3
10.02.2019,6,5,5_6,1,"DL,JQ",Sorghastrum nutans,Heatwave-1-6B,Heatwave,6B,A,502,7,480,1,71,9650,29,2.3
10.02.2019,6,5,5_6,2,"D,M",Sorghastrum nutans,Control-2-5A,Control,5A,A,530,10,410,1,77,9300,31,15.3
10.02.2019,6,5,5_6,2,"D,M",Sorghastrum nutans,Control-2-5B,Control,5B,A,530,14,340,1,77,9300,31,15.3
10.02.2019,6,5,5_6,2,"D,M",Sorghastrum nutans,Control-2-6A,Control,6A,A,430,19,340,1,77,9300,31,15.3
10.02.2019,6,5,5_6,2,"D,M",Sorghastrum nutans,Control-2-6B,Control,6B,A,420,13,350,1,77,9300,31,15.3
10.02.2019,6,5,5_6,2,"D,M",Sorghastrum nutans,Heatwave-2-5A,Heatwave,5A,A,420,12,395,1,77,8360,31,10.3
10.02.2019,6,5,5_6,2,"D,M",Sorghastrum nutans,Heatwave-2-5B,Heatwave,5B,A,416,14,370,1,77,8360,31,10.3
10.02.2019,6,5,5_6,2,"D,M",Sorghastrum nutans,Heatwave-2-6A,Heatwave,6A,A,553,15,440,1,77,8360,31,10.3
10.02.2019,6,5,5_6,2,"D,M",Sorghastrum nutans,Heatwave-2-6B,Heatwave,6B,A,495,11,417,1,77,8360,31,10.3
10.02.2019,6,5,5_6,4,"MO,SB",Sorghastrum nutans,Control-4-5A,Control,5A,A,505,14,408,1,76,7270,30,16.1
10.02.2019,6,5,5_6,4,"MO,SB",Sorghastrum nutans,Control-4-5B,Control,5B,A,490,24,351,1,76,7270,30,16.1
10.02.2019,6,5,5_6,4,"MO,SB",Sorghastrum nutans,Control-4-6A,Control,6A,A,419,30,398,2,76,7270,30,16.1
10.02.2019,6,5,5_6,4,"MO,SB",Sorghastrum nutans,Control-4-6B,Control,6B,A,509,23,261,1,76,7270,30,16.1
10.02.2019,6,5,5_6,4,"MO,SB",Sorghastrum nutans,Heatwave-4-5A,Heatwave,5A,A,465,26,400,1,76,6510,30,20.2
10.02.2019,6,5,5_6,4,"MO,SB",Sorghastrum nutans,Heatwave-4-5B,Heatwave,5B,A,472,28,421,1,76,6510,30,20.2
10.02.2019,6,5,5_6,4,"MO,SB",Sorghastrum nutans,Heatwave-4-6A,Heatwave,6A,A,449,17,335,2,76,6510,30,20.2
10.02.2019,6,5,5_6,4,"MO,SB",Sorghastrum nutans,Heatwave-4-6B,Heatwave,6B,A,480,26,320,1,76,6510,30,20.2
10.02.2019,6,5,5_6,5,"ES,HS",Sorghastrum nutans,Control-5-5A,Control,5A,A,438,12,364,1,73,1110,31,8.1
10.02.2019,6,5,5_6,5,"ES,HS",Sorghastrum nutans,Control-5-5B,Control,5B,A,461,10,430,1,73,1110,31,8.1
10.02.2019,6,5,5_6,5,"ES,HS",Sorghastrum nutans,Control-5-6A,Control,6A,A,467,17,305,1,73,1110,31,8.1
10.02.2019,6,5,5_6,5,"ES,HS",Sorghastrum nutans,Control-5-6B,Control,6B,A,498,30,361,1,73,1110,31,8.1
10.02.2019,6,5,5_6,5,"ES,HS",Sorghastrum nutans,Heatwave-5-5A,Heatwave,5A,A,441,12,271,1,73,1110,31,1.8
10.02.2019,6,5,5_6,5,"ES,HS",Sorghastrum nutans,Heatwave-5-5B,Heatwave,5B,A,426,33,295,1,73,1110,31,1.8
10.02.2019,6,5,5_6,5,"ES,HS",Sorghastrum nutans,Heatwave-5-6A,Heatwave,6A,A,432,14,310,1,73,1110,31,1.8
10.02.2019,6,5,5_6,5,"ES,HS",Sorghastrum nutans,Heatwave-5-6B,Heatwave,6B,A,535,11,284,1,73,1110,31,1.8
10.02.2019,6,5,5_6,6,"II,AM",Sorghastrum nutans,Control-6-5A,Control,5A,A,460,8,370,1,71,1122,29,6.9
10.02.2019,6,5,5_6,6,"II,AM",Sorghastrum nutans,Control-6-5B,Control,5B,A,505,8,330,2,71,1122,29,6.9
10.02.2019,6,5,5_6,6,"II,AM",Sorghastrum nutans,Control-6-6A,Control,6A,A,420,13,305,1,71,1122,29,6.9
10.02.2019,6,5,5_6,6,"II,AM",Sorghastrum nutans,Control-6-6B,Control,6B,A,350,16,325,1,71,1122,29,6.9
10.02.2019,6,5,5_6,6,"II,AM",Sorghastrum nutans,Heatwave-6-5A,Heatwave,5A,A,390,12,305,1,71,1057,29,0.7
10.02.2019,6,5,5_6,6,"II,AM",Sorghastrum nutans,Heatwave-6-5B,Heatwave,5B,A,530,8,320,1,71,1057,29,0.7
10.02.2019,6,5,5_6,6,"II,AM",Sorghastrum nutans,Heatwave-6-6A,Heatwave,6A,A,360,16,305,2,71,1057,29,0.7
10.02.2019,6,5,5_6,6,"II,AM",Sorghastrum nutans,Heatwave-6-6B,Heatwave,6B,A,420,24,410,1,71,1057,29,0.7
10.02.2019,6,6,5_6,3,"C,J",Sorghastrum nutans,Control-3-5A,Control,5A,A,400,11,400,1,77,9300,31,4.4
10.02.2019,6,6,5_6,3,"C,J",Sorghastrum nutans,Control-3-5B,Control,5B,A,455,13,270,2,77,9300,31,4.4
10.02.2019,6,6,5_6,3,"C,J",Sorghastrum nutans,Control-3-6A,Control,6A,A,355,15,220,2,77,9300,31,4.4
10.02.2019,6,6,5_6,3,"C,J",Sorghastrum nutans,Control-3-6B,Control,6B,A,420,14,411,2,77,9300,31,4.4
10.02.2019,6,6,5_6,3,"C,J",Sorghastrum nutans,Heatwave-3-5A,Heatwave,5A,A,390,17,300,1,77,9300,31,9
10.02.2019,6,6,5_6,3,"C,J",Sorghastrum nutans,Heatwave-3-5B,Heatwave,5B,A,413,25,270,1,77,9300,31,9
10.02.2019,6,6,5_6,3,"C,J",Sorghastrum nutans,Heatwave-3-6A,Heatwave,6A,A,147,19,300,1,77,9300,31,9
10.02.2019,6,6,5_6,3,"C,J",Sorghastrum nutans,Heatwave-3-6B,Heatwave,6B,A,380,16,320,1,77,9300,31,9
10.02.2019,6,7,7_8,5,"J,PJ",Sorghastrum nutans,Control-5-7A,Control,7A,A,497,19,343,2,74,7550,31,6.7
10.02.2019,6,7,7_8,5,"J,PJ",Sorghastrum nutans,Control-5-7B,Control,7B,A,413,31,260,1,74,7550,31,6.7
10.02.2019,6,7,7_8,5,"J,PJ",Sorghastrum nutans,Control-5-8A,Control,8A,A,447,18,420,1,74,7550,31,6.7
10.02.2019,6,7,7_8,5,"J,PJ",Sorghastrum nutans,Control-5-8B,Control,8B,A,485,24,435,1,74,7550,31,6.7
10.02.2019,6,7,7_8,5,"J,PJ",Sorghastrum nutans,Heatwave-5-7A,Heatwave,7A,A,399,14,485,1,74,7090,31,7
10.02.2019,6,7,7_8,5,"J,PJ",Sorghastrum nutans,Heatwave-5-7B,Heatwave,7B,A,523,7,364,1,74,7090,31,7
10.02.2019,6,7,7_8,5,"J,PJ",Sorghastrum nutans,Heatwave-5-8A,Heatwave,8A,A,352,13,322,1,74,7090,31,7
10.02.2019,6,7,7_8,5,"J,PJ",Sorghastrum nutans,Heatwave-5-8B,Heatwave,8B,A,352,13,342,1,74,7090,31,7
10.02.2019,6,8,7_8,2,"CM,EG",Sorghastrum nutans,Control-2-7A,Control,7A,A,530,5,342,1,72,3340,31,8.3
10.02.2019,6,8,7_8,2,"CM,EG",Sorghastrum nutans,Control-2-7B,Control,7B,A,393,21,325,1,72,3340,31,8.3
10.02.2019,6,8,7_8,2,"CM,EG",Sorghastrum nutans,Control-2-8A,Control,8A,A,480,16,250,1,72,3340,31,8.3
10.02.2019,6,8,7_8,2,"CM,EG",Sorghastrum nutans,Control-2-8B,Control,8B,A,560,8,385,1,72,3340,31,8.3
10.02.2019,6,8,7_8,2,"CM,EG",Sorghastrum nutans,Heatwave-2-7A,Heatwave,7A,A,511,22,330,1,72,3340,31,14.9
10.02.2019,6,8,7_8,2,"CM,EG",Sorghastrum nutans,Heatwave-2-7B,Heatwave,7B,A,595,23,455,1,72,3340,31,14.9
10.02.2019,6,8,7_8,2,"CM,EG",Sorghastrum nutans,Heatwave-2-8A,Heatwave,8A,A,424,24,321,1,72,3340,31,14.9
10.02.2019,6,8,7_8,2,"CM,EG",Sorghastrum nutans,Heatwave-2-8B,Heatwave,8B,A,361,16,352,1,72,3340,31,14.9
10.02.2019,6,8,7_8,6,"SS,CP",Sorghastrum nutans,Control-6-7A,Control,7A,A,745,19,537,1,76,8800,31,0.9
10.02.2019,6,8,7_8,6,"SS,CP",Sorghastrum nutans,Control-6-7B,Control,7B,A,475,11,353,1,76,8800,31,0.9
10.02.2019,6,8,7_8,6,"SS,CP",Sorghastrum nutans,Control-6-8A,Control,8A,A,491,15,419,1,76,8800,31,0.9
10.02.2019,6,8,7_8,6,"SS,CP",Sorghastrum nutans,Control-6-8B,Control,8B,A,375,21,372,2,76,8800,31,0.9
10.02.2019,6,8,7_8,6,"SS,CP",Sorghastrum nutans,Heatwave-6-7A,Heatwave,7A,A,600,13,296,1,76,8800,31,1.8
10.02.2019,6,8,7_8,6,"SS,CP",Sorghastrum nutans,Heatwave-6-7B,Heatwave,7B,A,530,17,300,1,76,8800,31,1.8
10.02.2019,6,8,7_8,6,"SS,CP",Sorghastrum nutans,Heatwave-6-8A,Heatwave,8A,A,480,10,368,1,76,8800,31,1.8
10.02.2019,6,8,7_8,6,"SS,CP",Sorghastrum nutans,Heatwave-6-8B,Heatwave,8B,A,505,13,422,1,76,8800,31,1.8
10.03.2019,6,2,1_2,6,"HR,DN",Sorghastrum nutans,Control-6-1A,Control,1A,A,147,8,145,1,77,8940,31,5
10.03.2019,6,2,1_2,6,"HR,DN",Sorghastrum nutans,Control-6-1B,Control,1B,A,195,13,170,1,77,8940,31,5
10.03.2019,6,2,1_2,6,"HR,DN",Sorghastrum nutans,Control-6-2A,Control,2A,A,190,6,185,1,77,8940,31,5
10.03.2019,6,2,1_2,6,"HR,DN",Sorghastrum nutans,Control-6-2B,Control,2B,A,180,9,160,1,77,8940,31,5
10.03.2019,6,2,1_2,6,"HR,DN",Sorghastrum nutans,Heatwave-6-1A,Heatwave,1A,A,190,10,170,1,77,8940,31,5
10.03.2019,6,2,1_2,6,"HR,DN",Sorghastrum nutans,Heatwave-6-1B,Heatwave,1B,A,179,10,170,1,77,8940,31,5
10.03.2019,6,2,1_2,6,"HR,DN",Sorghastrum nutans,Heatwave-6-2A,Heatwave,2A,A,220,13,200,1,77,8940,31,5
10.03.2019,6,2,1_2,6,"HR,DN",Sorghastrum nutans,Heatwave-6-2B,Heatwave,2B,A,200,10,130,1,77,8940,31,5
10.03.2019,6,3,3_4,2,"GA,AP",Sorghastrum nutans,Control-2-3A,Control,3A,A,462,6,300,1,77,11500,32,3.5
10.03.2019,6,3,3_4,2,"GA,AP",Sorghastrum nutans,Control-2-3B,Control,3B,A,575,11,575,1,77,11500,32,3.5
10.03.2019,6,3,3_4,2,"GA,AP",Sorghastrum nutans,Control-2-4A,Control,4A,A,480,15,290,1,77,11500,32,3.5
10.03.2019,6,3,3_4,2,"GA,AP",Sorghastrum nutans,Control-2-4B,Control,4B,A,435,8,390,1,77,11500,32,3.5
10.03.2019,6,3,3_4,2,"GA,AP",Sorghastrum nutans,Heatwave-2-3A,Heatwave,3A,A,422,8,295,1,77,11500,32,3.3
10.03.2019,6,3,3_4,2,"GA,AP",Sorghastrum nutans,Heatwave-2-3B,Heatwave,3B,A,430,10,330,1,77,11500,32,3.3
10.03.2019,6,3,3_4,2,"GA,AP",Sorghastrum nutans,Heatwave-2-4A,Heatwave,4A,A,445,10,275,1,77,11500,32,3.3
10.03.2019,6,3,3_4,2,"GA,AP",Sorghastrum nutans,Heatwave-2-4B,Heatwave,4B,A,310,3,295,1,77,11500,32,3.3
10.03.2019,6,4,3_4,2,"M,K",Sorghastrum nutans,Control-2-3A,Control,3A,A,470,10,350,1,68,14130,31,2.4
10.03.2019,6,4,3_4,2,"M,K",Sorghastrum nutans,Control-2-3B,Control,3B,A,570,11,570,1,68,14130,31,2.4
10.03.2019,6,4,3_4,2,"M,K",Sorghastrum nutans,Control-2-4A,Control,4A,A,480,11,380,1,68,14130,31,2.4
10.03.2019,6,4,3_4,2,"M,K",Sorghastrum nutans,Control-2-4B,Control,4B,A,430,12,390,1,68,14130,31,2.4
10.03.2019,6,4,3_4,2,"M,K",Sorghastrum nutans,Heatwave-2-3A,Heatwave,3A,A,490,9,347,1,68,12260,31,1
10.03.2019,6,4,3_4,2,"M,K",Sorghastrum nutans,Heatwave-2-3B,Heatwave,3B,A,440,9,300,1,68,12260,31,1
10.03.2019,6,4,3_4,2,"M,K",Sorghastrum nutans,Heatwave-2-4A,Heatwave,4A,A,443,12,284,1,68,12260,31,1
10.03.2019,6,4,3_4,2,"M,K",Sorghastrum nutans,Heatwave-2-4B,Heatwave,4B,A,306,3,310,1,68,12260,31,1
10.03.2019,6,4,3_4,3,"J,JL",Sorghastrum nutans,Control-3-3A,Control,3A,A,430,10,435,1,77,1120,32,5.8
10.03.2019,6,4,3_4,3,"J,JL",Sorghastrum nutans,Control-3-3B,Control,3B,A,500,7,505,1,77,1120,32,5.8
10.03.2019,6,4,3_4,3,"J,JL",Sorghastrum nutans,Control-3-4A,Control,4A,A,480,9,490,1,77,1120,32,5.8
10.03.2019,6,4,3_4,3,"J,JL",Sorghastrum nutans,Control-3-4B,Control,4B,A,340,13,379,1,77,1120,32,5.8
10.03.2019,6,4,3_4,3,"J,JL",Sorghastrum nutans,Heatwave-3-3A,Heatwave,3A,A,400,7,415,1,77,1120,32,3
10.03.2019,6,4,3_4,3,"J,JL",Sorghastrum nutans,Heatwave-3-3B,Heatwave,3B,A,510,11,512,1,77,1120,32,3
10.03.2019,6,4,3_4,3,"J,JL",Sorghastrum nutans,Heatwave-3-4A,Heatwave,4A,A,500,6,510,2,77,1120,32,3
10.03.2019,6,4,3_4,3,"J,JL",Sorghastrum nutans,Heatwave-3-4B,Heatwave,4B,A,475,8,475,1,77,1120,32,3
10.03.2019,6,4,3_4,5,"J,JL",Sorghastrum nutans,Control-5-3A,Control,3A,A,454,13,375,2,77,12440,32,2.1
10.03.2019,6,4,3_4,5,"J,JL",Sorghastrum nutans,Control-5-3B,Control,3B,A,400,11,400,2,77,12440,32,2.1
10.03.2019,6,4,3_4,5,"J,JL",Sorghastrum nutans,Control-5-4A,Control,4A,A,574,18,365,1,77,12440,32,2.1
10.03.2019,6,4,3_4,5,"J,JL",Sorghastrum nutans,Control-5-4B,Control,4B,A,560,15,263,1,77,12440,32,2.1
10.03.2019,6,4,3_4,5,"J,JL",Sorghastrum nutans,Heatwave-5-3A,Heatwave,3A,A,632,9,439,1,77,12360,32,6.8
10.03.2019,6,4,3_4,5,"J,JL",Sorghastrum nutans,Heatwave-5-3B,Heatwave,3B,A,439,8,333,1,77,12360,32,6.8
10.03.2019,6,4,3_4,5,"J,JL",Sorghastrum nutans,Heatwave-5-4A,Heatwave,4A,A,476,10,580,1,77,12360,32,6.8
10.03.2019,6,4,3_4,5,"J,JL",Sorghastrum nutans,Heatwave-5-4B,Heatwave,4B,A,455,17,397,1,77,12360,32,6.8
10.03.2019,6,5,5_6,2,"CB,SS",Sorghastrum nutans,Control-2-5A,Control,5A,A,525,14,440,1,77,1032,32,14
10.03.2019,6,5,5_6,2,"CB,SS",Sorghastrum nutans,Control-2-5B,Control,5B,A,495,21,375,1,77,1032,32,14
10.03.2019,6,5,5_6,2,"CB,SS",Sorghastrum nutans,Control-2-6A,Control,6A,A,420,38,335,1,77,1032,32,14
10.03.2019,6,5,5_6,2,"CB,SS",Sorghastrum nutans,Control-2-6B,Control,6B,A,410,25,315,1,77,1032,32,14
10.03.2019,6,5,5_6,2,"CB,SS",Sorghastrum nutans,Heatwave-2-5A,Heatwave,5A,A,385,19,380,1,77,1078,32,24
10.03.2019,6,5,5_6,2,"CB,SS",Sorghastrum nutans,Heatwave-2-5B,Heatwave,5B,A,375,28,350,1,77,1078,32,24
10.03.2019,6,5,5_6,2,"CB,SS",Sorghastrum nutans,Heatwave-2-6A,Heatwave,6A,A,405,25,305,1,77,1078,32,24
10.03.2019,6,5,5_6,2,"CB,SS",Sorghastrum nutans,Heatwave-2-6B,Heatwave,6B,A,450,20,395,1,77,1078,32,24
10.03.2019,6,5,5_6,3,MS,Sorghastrum nutans,Control-3-5A,Control,5A,A,400,13,251,1,77,8450,31,1.7
10.03.2019,6,5,5_6,3,MS,Sorghastrum nutans,Control-3-5B,Control,5B,A,395,7,185,3,77,8450,31,1.7
10.03.2019,6,5,5_6,3,MS,Sorghastrum nutans,Control-3-6A,Control,6A,A,300,12,145,2,77,8450,31,1.7
10.03.2019,6,5,5_6,3,MS,Sorghastrum nutans,Control-3-6B,Control,6B,A,380,14,270,2,77,8450,31,1.7
10.03.2019,6,5,5_6,3,MS,Sorghastrum nutans,Heatwave-3-5A,Heatwave,5A,A,405,10,196,1,77,8660,31,3.5
10.03.2019,6,5,5_6,3,MS,Sorghastrum nutans,Heatwave-3-5B,Heatwave,5B,A,400,16,245,1,77,8660,31,3.5
10.03.2019,6,5,5_6,3,MS,Sorghastrum nutans,Heatwave-3-6A,Heatwave,6A,A,420,16,217,1,77,8660,31,3.5
10.03.2019,6,5,5_6,3,MS,Sorghastrum nutans,Heatwave-3-6B,Heatwave,6B,A,367,16,285,1,77,8660,31,3.5
10.03.2019,6,6,5_6,1,SA,Sorghastrum nutans,Control-1-5A,Control,5A,A,445,19,295,1,77,7500,32,6.9
10.03.2019,6,6,5_6,1,SA,Sorghastrum nutans,Control-1-5B,Control,5B,A,520,18,315,1,77,7500,32,6.9
10.03.2019,6,6,5_6,1,SA,Sorghastrum nutans,Control-1-6A,Control,6A,A,500,15,350,1,77,7500,32,6.9
10.03.2019,6,6,5_6,1,SA,Sorghastrum nutans,Control-1-6B,Control,6B,A,475,21,320,1,77,7500,32,6.9
10.03.2019,6,6,5_6,1,SA,Sorghastrum nutans,Heatwave-1-5A,Heatwave,5A,A,375,11,270,1,77,7140,32,4.1
10.03.2019,6,6,5_6,1,SA,Sorghastrum nutans,Heatwave-1-5B,Heatwave,5B,A,385,20,285,1,77,7140,32,4.1
10.03.2019,6,6,5_6,1,SA,Sorghastrum nutans,Heatwave-1-6A,Heatwave,6A,A,432,21,360,1,77,7140,32,4.1
10.03.2019,6,6,5_6,1,SA,Sorghastrum nutans,Heatwave-1-6B,Heatwave,6B,A,520,14,440,1,77,7140,32,4.1
10.03.2019,6,7,7_8,3,AS,Sorghastrum nutans,Control-3-7A,Control,7A,A,527,7,430,1,77,8930,31,3
10.03.2019,6,7,7_8,3,AS,Sorghastrum nutans,Control-3-7B,Control,7B,A,577,6,420,1,77,8930,31,3
10.03.2019,6,7,7_8,3,AS,Sorghastrum nutans,Control-3-8A,Control,8A,A,464,5,335,1,77,8930,31,3
10.03.2019,6,7,7_8,3,AS,Sorghastrum nutans,Control-3-8B,Control,8B,A,493,6,395,1,77,8930,31,3
10.03.2019,6,7,7_8,3,AS,Sorghastrum nutans,Heatwave-3-7A,Heatwave,7A,A,452,7,310,1,77,8930,31,6.3
10.03.2019,6,7,7_8,3,AS,Sorghastrum nutans,Heatwave-3-7B,Heatwave,7B,A,400,9,345,1,77,8930,31,6.3
10.03.2019,6,7,7_8,3,AS,Sorghastrum nutans,Heatwave-3-8A,Heatwave,8A,A,496,8,330,1,77,8930,31,6.3
10.03.2019,6,7,7_8,3,AS,Sorghastrum nutans,Heatwave-3-8B,Heatwave,8B,A,470,8,417,1,77,8930,31,6.3
10.03.2019,6,8,7_8,4,"AC,SB",Sorghastrum nutans,Control-4-7A,Control,7A,A,340,11,320,1,77,5710,31,1.4
10.03.2019,6,8,7_8,4,"AC,SB",Sorghastrum nutans,Control-4-7B,Control,7B,A,520,19,470,1,77,5710,31,1.4
10.03.2019,6,8,7_8,4,"AC,SB",Sorghastrum nutans,Control-4-8A,Control,8A,A,440,14,350,1,77,5710,31,1.4
10.03.2019,6,8,7_8,4,"AC,SB",Sorghastrum nutans,Control-4-8B,Control,8B,A,560,13,380,1,77,5710,31,1.4
10.03.2019,6,8,7_8,4,"AC,SB",Sorghastrum nutans,Heatwave-4-7A,Heatwave,7A,A,395,17,390,1,77,5710,31,2.5
10.03.2019,6,8,7_8,4,"AC,SB",Sorghastrum nutans,Heatwave-4-7B,Heatwave,7B,A,505,7,290,1,77,5710,31,2.5
10.03.2019,6,8,7_8,4,"AC,SB",Sorghastrum nutans,Heatwave-4-8A,Heatwave,8A,A,545,16,330,1,77,5710,31,2.5
10.03.2019,6,8,7_8,4,"AC,SB",Sorghastrum nutans,Heatwave-4-8B,Heatwave,8B,A,540,13,370,1,77,5710,31,2.5
10.07.2019,7,1,1_2,1,ST,Sorghastrum nutans,Control-1-1A,Control,1A,A,297,6,259,2,84,6140,25,29.1
10.07.2019,7,1,1_2,1,ST,Sorghastrum nutans,Control-1-1B,Control,1B,A,445,5,279,1,84,6140,25,29.1
10.07.2019,7,1,1_2,1,ST,Sorghastrum nutans,Control-1-2A,Control,2A,A,357,8,272,1,84,6140,25,29.1
10.07.2019,7,1,1_2,1,ST,Sorghastrum nutans,Control-1-2B,Control,2B,A,430,9,245,1,84,6140,25,29.1
10.07.2019,7,1,1_2,1,ST,Sorghastrum nutans,Heatwave-1-1A,Heatwave,1A,A,552,13,237,1,84,6680,25,27.8
10.07.2019,7,1,1_2,1,ST,Sorghastrum nutans,Heatwave-1-1B,Heatwave,1B,A,546,7,335,1,84,6680,25,27.8
10.07.2019,7,1,1_2,1,ST,Sorghastrum nutans,Heatwave-1-2A,Heatwave,2A,A,575,9,342,1,84,6680,25,27.8
10.07.2019,7,1,1_2,1,ST,Sorghastrum nutans,Heatwave-1-2B,Heatwave,2B,A,381,6,315,1,84,6680,25,27.8
10.07.2019,7,1,1_2,2,"JA,SW",Sorghastrum nutans,Control-2-1A,Control,1A,A,454,10,345,1,89,8700,24,5.9
10.07.2019,7,1,1_2,2,"JA,SW",Sorghastrum nutans,Control-2-1B,Control,1B,A,432,12,212,1,89,8700,24,5.9
10.07.2019,7,1,1_2,2,"JA,SW",Sorghastrum nutans,Control-2-2A,Control,2A,A,475,14,190,2,89,8700,24,5.9
10.07.2019,7,1,1_2,2,"JA,SW",Sorghastrum nutans,Control-2-2B,Control,2B,A,95,1,75,3,89,8700,24,5.9
10.07.2019,7,1,1_2,2,"JA,SW",Sorghastrum nutans,Heatwave-2-1A,Heatwave,1A,A,415,20,264,1,89,8700,24,13.4
10.07.2019,7,1,1_2,2,"JA,SW",Sorghastrum nutans,Heatwave-2-1B,Heatwave,1B,A,423,15,395,1,89,8700,24,13.4
10.07.2019,7,1,1_2,2,"JA,SW",Sorghastrum nutans,Heatwave-2-2A,Heatwave,2A,A,435,9,430,1,89,8700,24,13.4
10.07.2019,7,1,1_2,2,"JA,SW",Sorghastrum nutans,Heatwave-2-2B,Heatwave,2B,A,399,20,224,1,89,8700,24,13.4
10.07.2019,7,1,1_2,6,"JS,GR",Sorghastrum nutans,Control-6-1A,Control,1A,A,460,11,350,1,89,1240,25,1.3
10.07.2019,7,1,1_2,6,"JS,GR",Sorghastrum nutans,Control-6-1B,Control,1B,A,380,23,350,2,89,1240,25,1.3
